"RCTrack","RCDate","RCRace","Horse","FD","Foreign","Date","Track","Race","Surface","TimeformCode","Inner","Distance","Class","LongClass","ClaimPrice","Purse","TrkCond","RaceSex","RaceAge","StateBred","Starters","FirstFraction","SecondFraction","ThirdFraction","FourthFraction","FifthFraction","SixthFraction","FinalTime","FirstHorse","SecondHorse","ThirdHorse","FirstWeight","SecondWeight","ThirdWeight","FirstLenAdj","SecondLenAdj","ThirdLenAdj","GradedRace","GradedRaceDesc","ForeignCourse","PostPosition","FirstCall","FirstCallLenAdj","SecondCall","SecondCallLenAdj","ThirdCall","ThirdCallLenAdj","FourthCall","FourthCallLenAdj","StrCall","StrCallLenAdj","FinalCall","FinalCallLenAdj","DQ","DH","DQPlace","Beyer","Weight","Apprentice","Comment","LongComment","Odds","OddsPosition","Claimed","Lasix","Bute","Blinker","Bandage","AltEquipment","Jockey","Trainer","Entries","TrackVariant","SpeedRating","Breed","Owner","DistUnit","TimeUnit","LoPrice","TrainYear","TrainStarts","TrainWins","TrainPlaces","TrainShows","TrainWinPct","SealedTrack","PrevTrainYear","PrevTrainStarts","PrevTrainWins","PrevTrainPlaces","PrevTrainShows","PrevTrainWinPct","FirstFracHdths","SecondFracHdths","ThirdFracHdths","FourthFracHdths","FifthFracHdths","SixthFracHdths","FinalTimeHdths"
"GP",05/02/2020,10,"He Hate Me","D",,03/10/2019,"GP",12,"D","","",6.00,"AOC","OC 62k/N2X -N",62.50,50.050,"fst","-","41","",7,22.20,45.00,57.80,-1.00,-1.00,-1.00,111.60,"He Hate Me","Timber Ghost","Will's Pioneer",121,121,121,1.25,1.75,0.25,0,"","G",7,6,0.00,5,2.20,3,3.50,0,0.00,2,1.00,1,1.25,"","",0,78,121,0,"4wd, edged away late","",4.20,3,"","L","/","B","F","","Saez L","Hough Stanley M","",25,84,"","","","H",62.50,"",0,0,0,0,0.00,"","",,,,,,22.22,45.16,57.94,-1.00,-1.00,-1.00,111.66
"GP",05/02/2020,10,"He Hate Me","D",,01/20/2019,"GP",9,"D","","",6.00,"AOC","OC 62k/N2X -N",62.50,51.600,"gd","-","41","",10,22.00,45.40,58.40,-1.00,-1.00,-1.00,111.80,"Focus On Me","Santiamen","Impact Player",121,121,121,0.10,0.10,2.50,0,"","J",10,10,0.00,5,4.50,2,2.00,0,0.00,3,2.50,6,4.95,"","",0,71,121,0,"Chased 3wd tn,wknd","",3.90,3,"","L","/","B","F","","Saez L","Hough Stanley M","",21,78,"","","","H",62.50,"",0,0,0,0,0.00,"","",,,,,,22.01,45.53,58.46,-1.00,-1.00,-1.00,111.94
"GP",05/02/2020,10,"He Hate Me","D",,04/12/2018,"Kee",6,"B","","",7.00,"AOC","OC 100k/N3L -N",100.00,75.435,"fst","-","3","",7,23.20,46.00,110.60,-1.00,-1.00,-1.00,127.20,"Exclamation Point","Kowboy Karma","He Hate Me",120,118,118,1.25,3.00,4.75,0,"","G",7,3,0.00,4,2.10,3,1.60,0,0.00,1,0.50,3,4.25,"","",0,76,118,0,"Drew even 3w, gave in","",4.40,3,"","L","","B","","","Albarado R J","DePaz Horacio","",13,85,"","","","H",100.00,"",0,0,0,0,0.00,"","2018",36,9,8,4,0.25,23.23,46.10,110.78,-1.00,-1.00,-1.00,127.24
"GP",05/02/2020,10,"He Hate Me","D",,02/17/2018,"Lrl",6,"D","","",8.00,"STK","MirclWoodB100k",0.00,100.000,"gd","-","3","",7,23.40,46.80,111.60,124.00,-1.00,-1.00,137.40,"Still Having Fun","Old Time Revival","Wentz",116,116,117,0.25,0.25,7.25,0,"","G",7,4,6.00,4,3.10,3,4.00,0,0.00,4,5.50,4,7.75,"","",0,75,116,0,"4-5wd,rddn 3/8,faded","",2.40,2,"","L","/","","","","Franco M","DePaz Horacio","",8,79,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.41,46.94,111.66,124.13,-1.00,-1.00,137.51
"GP",05/02/2020,10,"He Hate Me","D",,01/20/2018,"Tam",8,"D","","",7.00,"STK","PascoB125k",0.00,125.000,"fst","-","3","",8,22.40,44.80,109.00,-1.00,-1.00,-1.00,121.40,"World of Trouble","He Hate Me","Mind Trappe",118,124,118,13.75,3.50,0.75,0,"","A",1,5,0.00,3,2.00,4,2.10,0,0.00,2,6.00,2,13.75,"","",0,71,124,0,"Inside trip,rallied 2d","",2.40,2,"","L","/","","","","Franco M","DePaz Horacio","",9,86,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.51,44.91,109.11,-1.00,-1.00,-1.00,121.52
"GP",05/02/2020,10,"He Hate Me","D",,06/09/2017,"Bel",5,"D","","",5.50,"STK","TremontL150k",0.00,150.000,"fst","-","2","",8,22.00,45.40,57.80,-1.00,-1.00,-1.00,104.40,"He Hate Me","Direct Dial","Admiral Jimmy",121,121,121,3.25,0.05,1.25,0,"","A",1,8,0.00,4,4.50,4,4.50,0,0.00,1,0.10,1,3.25,"","",0,78,121,0,"5w upper, edged clear","",5.90,3,"","L","","","","","Santana R Jr","DePaz Horacio","",14,92,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.09,45.56,57.93,-1.00,-1.00,-1.00,104.47
"GP",05/02/2020,10,"He Hate Me","D",,05/26/2017,"Pim",5,"D","","",4.50,"MSW","Md Sp Wt 40k",0.00,40.000,"fst","-","2","",6,22.60,46.00,-1.00,-1.00,-1.00,-1.00,52.20,"He Hate Me","Dirtyfoot","Shape of You",120,120,117,1.75,2.50,3.25,0,"","D",4,6,0.00,3,5.00,0,0.00,0,0.00,1,0.50,1,1.75,"","",0,64,120,0,"Hesitatd start,rddn ot","",0.40,1,"","L","/","","","","Karamanos H A","DePaz Horacio","",8,97,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.72,46.09,-1.00,-1.00,-1.00,-1.00,52.34
"GP",05/02/2020,10,"Noble Drama","D",,03/07/2020,"Tam",8,"D","","",8.50,"STK","Challngr-G3",0.00,100.000,"fst","-","41","",8,24.60,48.60,112.40,136.20,-1.00,-1.00,142.20,"Trophy Chaser","King for a Day","Prompt",118,120,120,0.25,11.00,0.75,3,"","G",7,6,5.00,8,7.60,7,10.00,0,0.00,7,11.00,6,15.50,"","",0,78,120,0,"3wd btw, retreated","",8.60,3,"","L","/","B","","","Castellano J J","Fawkes David","",6,81,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.70,48.65,112.50,136.35,-1.00,-1.00,142.28
"GP",05/02/2020,10,"Noble Drama","D",,01/18/2020,"GP",11,"D","","",9.00,"STK","SunMilClsB200k",0.00,200.000,"fst","-","41","S",7,47.40,111.60,137.20,137.20,-1.00,-1.00,150.60,"Noble Drama","Red Crescent","Squeezadios",118,122,118,0.10,0.75,1.50,0,"","A",1,7,4.20,7,7.20,6,5.00,0,0.00,4,0.70,1,0.10,"","",0,90,118,0,"Wide,determined,up","",4.20,2,"","L","/","B","","","Jaramillo E","Fawkes David","",19,81,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,47.51,111.61,137.24,137.24,-1.00,-1.00,150.78
"GP",05/02/2020,10,"Noble Drama","D",,12/22/2019,"GP",10,"D","","",8.00,"AOC","OC 62k/N2X",62.50,47.300,"fst","-","31","",10,23.40,45.80,110.00,122.60,-1.00,-1.00,135.80,"Noble Drama","Green Mansions","Bourbon War",122,122,119,2.75,1.00,0.05,0,"","A",1,5,2.60,7,4.10,5,2.10,0,0.00,1,1.50,1,2.75,"","",0,86,122,0,"Swung 4w,clr mid-track","",18.60,6,"","L","/","B","","","Jaramillo E","Fawkes David","",17,88,"","","","H",62.50,"",0,0,0,0,0.00,"","",,,,,,23.49,45.97,110.13,122.61,-1.00,-1.00,135.89
"GP",05/02/2020,10,"Noble Drama","D",,04/14/2019,"GP",10,"D","","",8.50,"AOC","OC 62k/C -N",62.50,43.760,"fst","-","31","",8,24.20,48.20,112.20,137.80,-1.00,-1.00,144.40,"You're to Blame","Salsa's Return","Eye of a Jedi",122,122,122,1.00,4.50,2.75,0,"","E",5,8,7.10,8,7.50,8,7.70,0,0.00,7,8.50,4,8.25,"","",0,80,122,0,"Widest,gain position","",11.60,5,"","L","/","B","","","Juarez N","Fawkes David","",16,76,"","","","H",62.50,"",0,0,0,0,0.00,"","",,,,,,24.33,48.25,112.23,137.81,-1.00,-1.00,144.45
"GP",05/02/2020,10,"Noble Drama","D",,03/22/2019,"GP",9,"D","","",8.00,"AOC","OC 62k/C -N",62.50,45.200,"fst","-","41","",8,23.40,46.40,110.60,123.20,-1.00,-1.00,136.20,"Diamond King","Eye of a Jedi","Hy Kodiak Warrior",121,121,121,3.75,0.50,1.75,0,"","A",1,4,3.50,5,6.50,6,9.60,0,0.00,5,10.00,4,6.00,"","",0,79,121,0,"Shift out 1/4p,imprve","",20.20,8,"","L","/","B","","","Juarez N","Fawkes David","",21,80,"","","","H",62.50,"",0,0,0,0,0.00,"","",,,,,,23.57,46.43,110.76,123.28,-1.00,-1.00,136.38
"GP",05/02/2020,10,"Noble Drama","D",,01/19/2019,"GP",11,"D","","",9.00,"STK","SunMilClsB200k",0.00,200.000,"fst","-","41","S",8,47.60,111.80,136.80,136.80,-1.00,-1.00,150.60,"Souper Tapit","Jay's Way","Dalmore",117,119,119,0.50,0.25,3.50,0,"","F",6,8,5.10,8,6.20,8,3.10,0,0.00,6,8.50,6,10.75,"","",0,78,121,0,"Slow early, no threat","",9.20,6,"","L","/","B","","","Juarez N","Fawkes David","",19,70,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,47.68,111.84,136.99,136.99,-1.00,-1.00,150.62
"GP",05/02/2020,10,"Noble Drama","D",,12/15/2018,"Tam",7,"D","","",7.00,"STK","MCFlrdSreB125k",0.00,125.000,"sly","A","3","S",8,22.00,44.80,109.20,-1.00,-1.00,-1.00,122.40,"World of Trouble","Noble Drama","Weisser",119,119,119,13.75,0.75,3.50,0,"","E",5,3,0.00,7,8.10,7,8.70,0,0.00,4,14.50,2,13.75,"","",0,83,119,0,"4w into lane, rallied","",5.30,2,"","L","/","B","","","Lopez P","Fawkes David","",17,81,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,22.19,44.96,109.34,-1.00,-1.00,-1.00,122.50
"GP",05/02/2020,10,"Noble Drama","D",,11/10/2018,"GPW",4,"D","","",8.50,"STK","MilClsPreB75k",0.00,75.000,"fst","-","31","S",5,24.20,48.20,112.20,138.20,-1.00,-1.00,145.20,"Mr. Jordan","Deland","Noble Drama",121,121,118,0.05,1.25,2.25,0,"","B",2,4,2.60,5,4.10,5,5.60,0,0.00,5,6.50,3,1.30,"","",0,87,118,0,"Widest,gaining late","",6.50,3,"","L","/","B","","","Juarez N","Fawkes David","",14,85,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.31,48.20,112.33,138.39,-1.00,-1.00,145.21
"GP",05/02/2020,10,"Noble Drama","D",,09/29/2018,"GP",2,"D","","",8.00,"STK","FSWldctHrB150k",0.00,150.000,"fst","-","31","R",6,23.80,46.40,111.00,123.60,-1.00,-1.00,137.20,"Noble Drama","Mo Cash","Mr. Jordan",120,123,123,0.25,1.75,1.50,0,"","E",5,5,2.10,5,2.10,3,1.10,0,0.00,3,1.50,1,0.25,"","",0,89,120,0,"Kept on gamely,in time","",14.30,4,"","L","/","B","","","Juarez N","Fawkes David","",24,81,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.83,46.40,111.02,123.75,-1.00,-1.00,137.31
"GP",05/02/2020,10,"Noble Drama","D",,09/22/2018,"GP",11,"A","","",7.50,"STK","BearsDenB75k",0.00,75.000,"fm","-","3","",10,24.40,48.20,112.40,-1.00,-1.00,-1.00,131.00,"Renaisance Frolic","Gemonteer","Cometin",117,123,117,1.00,0.50,0.25,0,"","F",6,9,0.00,9,5.10,10,6.80,0,0.00,8,4.30,5,4.00,"","",0,76,123,0,"Unhurried,rail,evnly","",4.30,3,"","L","/","B","","","Lopez P","Fawkes David","",19,85,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,24.44,48.36,112.57,-1.00,-1.00,-1.00,131.14
"GP",05/02/2020,10,"Noble Drama","D",,06/30/2018,"GP",5,"D","","",7.00,"STK","CarryBackL75k",0.00,75.000,"wf","-","3","",7,22.40,44.80,109.00,-1.00,-1.00,-1.00,122.80,"War Giant","Noble Drama","Sighted",117,121,117,5.75,1.00,3.00,0,"","D",4,3,0.00,6,3.10,6,5.60,0,0.00,3,7.00,2,5.75,"","",0,83,121,0,"5wd 3/16p,gain place","",3.40,2,"","L","/","B","","","Saez L","Fawkes David","",12,80,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.56,44.87,109.11,-1.00,-1.00,-1.00,122.85
"GP",05/02/2020,10,"Noble Drama","D",,06/07/2018,"GP",8,"D","","",6.50,"STK","OcalaFlmeB75k",0.00,75.000,"fst","-","3","",6,22.20,44.80,110.20,-1.00,-1.00,-1.00,117.20,"King Humor","Powerful Venezuela","Noble Drama",117,117,121,0.50,0.75,1.75,0,"","B",2,6,0.00,5,8.00,5,6.50,0,0.00,4,3.50,3,1.25,"","",0,80,121,0,"Bmp,steadid st,gaining","",3.30,2,"","L","/","B","","","Gaffalione T","Fawkes David","",15,87,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.36,44.98,110.38,-1.00,-1.00,-1.00,117.35
"GP",05/02/2020,10,"Noble Drama","D",,05/05/2018,"Tam",8,"D","","",8.18,"STK","SlvCFLSreB100k",0.00,100.000,"fst","A","3","R",7,23.20,47.40,112.40,138.00,-1.00,-1.00,140.20,"Noble Drama","Yeehaw","Boston Breeze",117,117,117,0.50,1.25,2.50,0,"","A",1,4,2.50,3,2.10,3,1.60,0,0.00,3,2.10,1,0.50,"","",0,80,117,0,"Surged late outside","",3.60,3,"","L","/","B","","","Martinez W","Fawkes David","",16,94,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.33,47.57,112.54,138.12,-1.00,-1.00,140.34
"GP",05/02/2020,10,"Noble Drama","D",,03/31/2018,"GP",1,"D","","",7.00,"ALW","Alw 75000N1X",0.00,75.000,"fst","-","31","S",10,22.80,46.20,111.00,-1.00,-1.00,-1.00,124.00,"Reason to Soar","Transistor","Florida Cotton",122,116,122,1.00,5.00,2.50,0,"","D",4,4,0.00,7,3.60,6,3.60,0,0.00,6,7.50,5,10.25,"","",0,62,118,0,"Even response turn","",2.10,1,"","L","/","B","","","Gaffalione T","Fawkes David","",18,70,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.89,46.20,111.14,-1.00,-1.00,-1.00,124.07
"GP",05/02/2020,10,"Noble Drama","D",,03/09/2018,"GP",5,"D","","",6.50,"MSW","Md Sp Wt 47k",0.00,47.000,"fst","-","3","S",7,23.20,46.60,111.60,-1.00,-1.00,-1.00,118.40,"Noble Drama","Nightstrings","Striking Heir",120,120,120,9.50,1.00,2.50,0,"","C",3,3,0.00,2,0.50,2,0.50,0,0.00,1,2.50,1,9.50,"","",0,78,120,0,"Bmp start,ins-2w,clear","",1.30,1,"","L","/","B","","","Gaffalione T","Fawkes David","",19,82,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.31,46.72,111.78,-1.00,-1.00,-1.00,118.51
"GP",05/02/2020,10,"Noble Drama","D",,02/16/2018,"GP",2,"D","","",6.00,"MSW","Md Sp Wt 43k",0.00,43.000,"fst","-","3","S",5,22.40,45.80,57.80,-1.00,-1.00,-1.00,110.80,"Noble Commander","Noble Drama","Dexter",120,120,120,0.75,6.75,4.75,0,"","A",1,2,0.00,1,0.50,2,0.50,0,0.00,2,0.10,2,0.75,"","",0,73,120,0,"Pressurd,duel,gamely","",4.40,4,"","L","/","B","","","Saez L","Fawkes David","",14,87,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.48,45.96,57.97,-1.00,-1.00,-1.00,110.81
"GP",05/02/2020,10,"Noble Drama","D",,01/20/2018,"GP",9,"D","","",6.00,"MSW","Md Sp Wt 43k",0.00,43.000,"fst","-","3","S",10,22.80,46.20,58.80,-1.00,-1.00,-1.00,112.00,"Briny Marlin","Frankie Apps","Bonterra",120,120,120,1.25,2.25,0.50,0,"","J",10,1,0.00,6,3.30,7,6.10,0,0.00,7,8.10,5,12.00,"","",0,45,120,0,"Broke in, bump st, 4wd","",2.20,1,"","L","/","B","","","Ortiz I Jr","Fawkes David","",16,70,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.83,46.31,58.85,-1.00,-1.00,-1.00,112.04
"GP",05/02/2020,10,"Royal Squeeze","D",,04/17/2020,"GP",6,"D","","",7.00,"AOC","OC 62k/N2X",62.50,40.700,"fst","-","41","",7,22.20,44.40,109.40,-1.00,-1.00,-1.00,122.40,"Mihos","Sniper Shot","Royal Squeeze",121,121,121,3.25,3.75,2.00,0,"","F",6,2,0.00,1,1.00,1,2.50,0,0.00,3,2.60,3,7.00,"","",0,82,121,0,"Pace,collared near3/16","",6.50,4,"","L","/","B","","","Zayas E J","Dobles Elizabeth L","",9,81,"","","","H",62.50,"",0,0,0,0,0.00,"","",,,,,,22.21,44.43,109.47,-1.00,-1.00,-1.00,122.55
"GP",05/02/2020,10,"Royal Squeeze","D",,01/18/2020,"GP",9,"D","","",6.00,"STK","SunMilSptB100k",0.00,100.000,"fst","-","41","S",8,22.00,44.40,56.40,-1.00,-1.00,-1.00,110.00,"Extravagant Kid","Lady's Island","Jackson",122,119,122,2.75,0.50,0.05,0,"","E",5,8,0.00,5,4.00,4,5.70,0,0.00,4,8.50,5,8.55,"","",0,79,122,0,"Chase pace,5-6wd str","",7.90,4,"","L","/","B","","","Lopez P","Dobles Elizabeth L","",8,84,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.01,44.41,56.51,-1.00,-1.00,-1.00,110.04
"GP",05/02/2020,10,"Royal Squeeze","D",,12/07/2019,"GP",6,"D","","",7.00,"SST","CCRpdTrnst103k",16.00,103.400,"fst","-","31","R",8,22.40,44.60,109.60,-1.00,-1.00,-1.00,123.60,"Royal Squeeze","Empire Power","D T Goodie",126,124,120,1.75,0.10,0.05,0,"","B",2,1,0.00,1,0.50,3,0.20,0,0.00,1,0.10,1,1.75,"","",0,83,126,0,"Vied btwn, edged away","",2.90,2,"","L","/","B","","","Lopez P","Dobles Elizabeth L","",13,82,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.50,44.73,109.67,-1.00,-1.00,-1.00,123.63
"GP",05/02/2020,10,"Royal Squeeze","D",,11/09/2019,"GPW",6,"D","","",6.00,"STK","MlSprtPrvB75k",0.00,75.000,"fst","-","31","S",7,22.00,44.80,56.80,-1.00,-1.00,-1.00,109.60,"Travy Boy","Front Loaded","He Hate Me",120,122,122,2.75,1.00,1.25,0,"","D",4,6,0.00,5,1.20,3,3.10,0,0.00,4,3.50,5,8.25,"","",0,73,124,0,"In range,3-4w,wknd","",3.40,2,"","L","/","B","","","Zayas E J","Dobles Elizabeth L","",3,87,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.08,44.89,56.89,-1.00,-1.00,-1.00,109.70
"GP",05/02/2020,10,"Royal Squeeze","D",,08/24/2019,"GP",12,"D","","",7.00,"STK","BnnyTBullB100k",0.00,100.000,"fst","-","31","S",11,22.40,44.80,109.00,-1.00,-1.00,-1.00,122.40,"Art G Is Back","Royal Squeeze","Ice Tea",121,124,120,0.25,2.00,1.00,0,"","J",10,1,0.00,2,0.50,1,0.50,0,0.00,1,2.00,2,0.25,"","",0,91,124,0,"On top,game,caught","",3.70,2,"","L","/","B","","","Camacho S","Dobles Elizabeth L","",14,88,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.47,44.84,109.14,-1.00,-1.00,-1.00,122.53
"GP",05/02/2020,10,"Royal Squeeze","D",,07/11/2019,"GP",5,"T","","",5.00,"SOC","Soc 31000",25.00,30.680,"fm","-","31","",6,21.60,43.80,-1.00,-1.00,-1.00,-1.00,55.60,"Tiger Blood","I'm Cardinal","Gran Saman",122,115,122,6.75,0.25,0.25,0,"","F",6,6,0.00,4,1.60,3,4.50,0,0.00,4,6.10,4,7.25,"","",0,74,122,0,"Shift in 3/8p,even out","",1.90,1,"","L","/","B","","","Camacho S","Dobles Elizabeth L","",12,83,"","","","H",16.00,"",0,0,0,0,0.00,"","",,,,,,21.64,43.92,-1.00,-1.00,-1.00,-1.00,55.63
"GP",05/02/2020,10,"Royal Squeeze","D",,06/29/2019,"GP",13,"D","","",6.00,"STK","SmilSprt-G3",0.00,250.000,"gd","-","31","",7,22.60,45.20,57.20,-1.00,-1.00,-1.00,109.80,"Diamond Oops","Jalen Journey","Fast Pass",118,118,122,0.75,1.50,0.25,3,"","F",6,4,0.00,2,0.10,2,0.10,0,0.00,2,0.50,4,2.50,"","",0,90,122,0,"Vied 2pth,wknd late","",10.30,5,"","L","/","B","","","Rendon J","Dobles Elizabeth L","",17,90,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.74,45.31,57.31,-1.00,-1.00,-1.00,109.92
"GP",05/02/2020,10,"Royal Squeeze","D",,06/07/2019,"GP",2,"D","","",6.00,"SOC","Soc 29000",20.00,29.020,"gd","-","31","",6,21.80,44.60,57.00,-1.00,-1.00,-1.00,110.20,"Royal Squeeze","Allurstra","Fundy's Tide",124,124,115,0.10,5.00,3.00,0,"","A",1,2,0.00,2,0.10,1,0.10,0,0.00,2,0.50,1,0.10,"","",0,89,124,0,"Duel thruout,gamely","",0.40,1,"","L","/","B","","","Rendon J","Dobles Elizabeth L","",9,91,"","","","H",12.50,"",0,0,0,0,0.00,"Y","",,,,,,21.85,44.70,57.14,-1.00,-1.00,-1.00,110.36
"GP",05/02/2020,10,"Royal Squeeze","D",,05/11/2019,"GP",10,"D","","",7.00,"STK","BigDramaB100k",0.00,100.000,"fst","-","31","S",9,22.20,45.00,109.00,-1.00,-1.00,-1.00,122.20,"Royal Squeeze","Garter and Tie","Mr. Jordan",122,121,124,1.25,1.75,0.25,0,"","A",1,3,0.00,3,2.50,3,1.50,0,0.00,1,1.50,1,1.25,"","",0,89,122,0,"Steadied 1/2p,drew clr","",3.00,99,"","L","/","B","","","Rendon J","Dobles Elizabeth L","",13,89,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.29,45.04,109.19,-1.00,-1.00,-1.00,122.33
"GP",05/02/2020,10,"Royal Squeeze","D",,04/11/2019,"GP",3,"D","","",7.00,"SOC","Soc 29000C",20.00,29.020,"fst","-","31","",6,22.60,44.80,109.40,-1.00,-1.00,-1.00,122.40,"Royal Squeeze","Just Kidding","Pass the Butter",124,122,122,5.25,1.00,2.00,0,"","F",6,4,0.00,2,0.50,1,0.50,0,0.00,1,4.50,1,5.25,"","",0,91,124,0,"Press pace,pulled away","",1.40,1,"","L","/","B","","","Camacho S","Dobles Elizabeth L","",9,88,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,22.65,44.95,109.47,-1.00,-1.00,-1.00,122.55
"GP",05/02/2020,10,"Royal Squeeze","D",,03/20/2019,"GP",9,"D","","",6.00,"SOC","Soc 36000",50.00,36.380,"fst","-","41","",6,22.40,45.40,57.60,-1.00,-1.00,-1.00,110.40,"Royal Squeeze","Wildwood Dancer","Dupree",121,121,121,0.75,1.00,2.75,0,"","A",1,4,0.00,1,1.00,2,0.10,0,0.00,1,0.50,1,0.75,"","",0,83,121,0,"Pace,duel,gamely","",4.60,3,"","L","/","B","","","Velazquez J R","Dobles Elizabeth L","",15,90,"","","","H",35.00,"",0,0,0,0,0.00,"","",,,,,,22.58,45.45,57.61,-1.00,-1.00,-1.00,110.54
"GP",05/02/2020,10,"Royal Squeeze","D",,02/08/2019,"GP",8,"T","","",5.00,"SOC","Soc c-25000 31",25.00,30.080,"fm","-","41","",6,21.80,43.60,-1.00,-1.00,-1.00,-1.00,55.00,"Pay Any Price","Bushrod","Royal Squeeze",121,121,121,1.75,2.25,0.50,0,"","F",6,4,0.00,2,1.00,2,1.00,0,0.00,3,4.00,3,4.00,"","",0,82,121,0,"Forwardly,stedy bid3w","",17.50,5,"C","L","/","B","","","Gaffalione T","Walsh Brendan P","",7,89,"","Walsh Brendan P.","","H",16.00,"2018",391,53,65,66,0.14,"","",,,,,,21.93,43.77,-1.00,-1.00,-1.00,-1.00,55.11
"GP",05/02/2020,10,"Royal Squeeze","D",,01/25/2019,"GP",10,"D","","",7.00,"SST","Perseus60k",12.50,60.000,"fst","-","41","",8,22.60,45.80,110.40,-1.00,-1.00,-1.00,122.80,"Uno Mas Modelo","Whyruawesome","Royal Squeeze",121,123,119,3.50,2.00,3.25,0,"","B",2,4,0.00,2,1.50,2,0.50,0,0.00,2,1.00,3,5.50,"","",0,79,119,0,"Move up 5/16,kept on","",7.50,4,"","L","/","B","","","Gaffalione T","Walsh Brendan P","",17,80,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.65,45.85,110.46,-1.00,-1.00,-1.00,122.99
"GP",05/02/2020,10,"Royal Squeeze","D",,12/20/2018,"GP",6,"D","","",6.00,"AOC","OC 12k/N1X",12.50,40.700,"fst","-","31","S",11,21.80,44.60,57.20,-1.00,-1.00,-1.00,110.60,"Royal Squeeze","Coop Tries Harder","Vincero",121,120,122,1.75,3.25,0.25,0,"","C",3,2,0.00,1,0.10,1,1.50,0,0.00,1,2.50,1,1.75,"","",0,78,121,0,"Vied inside, drove clr","",5.40,3,"","L","/","B","","","Gaffalione T","Walsh Brendan P","",12,89,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,21.99,44.61,57.22,-1.00,-1.00,-1.00,110.72
"GP",05/02/2020,10,"Royal Squeeze","D",,11/08/2018,"CD",1,"D","","",6.00,"CLM","Clm c-10000 10",10.00,25.118,"fst","-","31","",7,21.60,45.00,57.60,-1.00,-1.00,-1.00,111.60,"Mutation","Royal Squeeze","Who Cares",110,120,120,3.75,0.25,0.25,0,"","D",4,1,0.00,3,2.00,3,2.50,0,0.00,3,4.50,2,3.75,"","",0,56,120,0,"4path turn, mild gain","",3.70,3,"C","L","","B","F","","Borel C H","Morse Randy L","",16,77,"","Williams Doyle","","H",10.00,"2018",252,28,30,25,0.11,"","",,,,,,21.63,45.18,57.62,-1.00,-1.00,-1.00,111.69
"GP",05/02/2020,10,"Royal Squeeze","D",,08/28/2018,"Ind",3,"D","","",8.00,"AOC","OC 25k/N1X",25.00,32.500,"fst","-","31","",7,23.40,46.20,110.40,123.20,-1.00,-1.00,136.20,"Shareholder Value","Elwood's Advice","Wagon Boss",120,120,120,4.75,0.50,0.25,0,"","B",2,1,2.00,1,1.00,3,3.00,0,0.00,6,11.50,6,24.50,"","",0,45,120,0,"Pace ins,done 1/4 pole","",1.90,2,"","L","","B","F","","Borel C H","Morse Randy L","",7,68,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,23.45,46.21,110.40,123.24,-1.00,-1.00,136.36
"GP",05/02/2020,10,"Royal Squeeze","D",,06/21/2018,"CD",6,"D","","",8.00,"CLM","Clm 32000",32.00,37.213,"sly","-","41","",9,22.40,45.20,110.40,123.80,-1.00,-1.00,137.60,"Tiznoble","Hardly a Secret","Race Me Home",118,118,118,4.75,1.25,7.50,0,"","A",1,1,0.10,1,1.00,2,2.00,0,0.00,4,5.10,5,17.75,"","",0,57,118,0,"Pace, gave way late","",11.90,5,"","L","","","F","","Borel C H","Morse Randy L","",22,64,"","","","H",32.00,"",0,0,0,0,0.00,"Y","",,,,,,22.50,45.32,110.57,123.84,-1.00,-1.00,137.79
